FID,ID_RECORREGUT,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,ADRECA,NOM_POBLACIO,NOM_DISTRICTE,NOM_VIA,ORDRE,DISTANCIA_PAR_ANTERIOR,ES_ORIGEN,ES_DESTI,ES_MAXINODE,ID_LINIA,CODI_LINIA,NOM_LINIA,DESC_LINIA,CODI_TRAJECTE,TIPUS_PAQUET,CODI_PAQUET,ORIGEN_TRAJECTE,DESTI_TRAJECTE,DESC_PAQUET,ID_OPERADOR,NOM_OPERADOR,CODI_FAMILIA,NOM_FAMILIA,ORDRE_FAMILIA,ORDRE_LINIA,ID_TIPUS_SERVEI,ID_TIPUS_RECORREGUT,ID_TIPUS_SUB_SERVEI,NOM_TIPUS_SUB_SERVEI,ID_SENTIT,SENTIT,DESC_SENTIT,ID_TIPUS_DIA,CALENDARI_EMULAT,DATA,COLOR_REC,GEOMETRY,PUNTS_PARADA
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb7,3191146,1631,Marina - Ramon Turró,Marina/Dr. Trueta,37,Campus Pompeu Fabra,"Marina, 37-51",Barcelona,Sant Martí,Carrer de la Marina,21,279.58642,0,0,0,2998,221,V21,Pg. Marítim / Montbau,2211,1,221-221,Montbau,Pg. Marítim,Pg. Marítim / Montbau,2,TB,7,Verticals,12,221,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,A6D07B,POINT (2.191898713386761 41.390871027877736),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb6,3191146,915,Vila Olímpica,Icària/Ramon Trias Fargas,0,,"Av. Icària, 123-131",Barcelona,Sant Martí,Avinguda d'Icària,22,376.33748,0,0,0,2998,221,V21,Pg. Marítim / Montbau,2211,1,221-221,Montbau,Pg. Marítim,Pg. Marítim / Montbau,2,TB,7,Verticals,12,221,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,A6D07B,POINT (2.193668477445486 41.38844474811542),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb5,3191146,3332,Pg Marítim,Pg. Marítim/Trelawny,5,Passeig Marítim,"Pg. Marítim, 37",Barcelona,Ciutat Vella,Passeig Marítim de la Barceloneta,23,537.03977,0,1,1,2998,221,V21,Pg. Marítim / Montbau,2211,1,221-221,Montbau,Pg. Marítim,Pg. Marítim / Montbau,2,TB,7,Verticals,12,221,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,A6D07B,POINT (2.1958945395186684 41.384923855488715),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb4,3234612,3630,Jaume Vicenç i Vives - Icària,Jaume Vicens i Vives/Icària,94,Platja del Bogatell,"Jaume Vicens i Vives, 6",Barcelona,Sant Martí,Carrer de Jaume Vicens i Vives,1,0,1,0,1,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.2012141504368583 41.39431050070284),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb3,3234612,1630,Badajoz - Doctor Trueta,Badajoz/Ramon Turró,0,,"Badajoz, 42",Barcelona,Sant Martí,Carrer de Badajoz,2,289.18607,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1987941855791235 41.39617172257259),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb2,3234612,2723,Badajoz - Pujades,Badajoz/Pallars,95,Almogàvers,"Badajoz, 88",Barcelona,Sant Martí,Carrer de Badajoz,3,397.27336,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1954295601735576 41.39869806268313),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb1,3234612,2464,Badajoz - Sancho de Ávila,Badajoz/Tànger,95,Almogàvers,"Badajoz, 136-140",Barcelona,Sant Martí,Carrer de Badajoz,4,410.24178,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.191976078470059 41.40132332124267),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bb0,3234612,3371,Badajoz - Diagonal,Badajoz/Diagonal,96,Glòries,"Badajoz,176-184",Barcelona,Sant Martí,Carrer de Badajoz,5,283.33942,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.189593386507206 41.40313768915645),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2baf,3234612,2742,Glòries - Meridiana,Independència/Meridiana,96,Glòries,"Independència, 19-21",Barcelona,Sant Martí,Carrer de la Independència,6,272.29282,0,0,1,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1873032595017023 41.40488199088139),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bae,3234612,61,Independència - Consell de Cent,Independència/Aragó,0,,"Independència, 242",Barcelona,Sant Martí,Carrer de la Independència,7,269.97287,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.185030300125279 41.40660998338062),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bad,3234612,1142,Independència - Mallorca,Independència/Provença,97,Encants - Encants,"Independència, 294",Barcelona,Sant Martí,Carrer de la Independència,8,370.63465,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1819044929588944 41.408977537348235),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bac,3234612,220,Independència - Freser,Independència/Còrsega,0,,"Independència, 338",Barcelona,Sant Martí,Carrer de la Independència,9,285.64217,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.179503223674564 41.410808806938846),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2bab,3234612,3618,Independència - Sant Antoni Maria Claret,Independència/Sant Antoni Maria C,77,Sant Pau/Dos de Maig,"Independència, 388-392",Barcelona,Sant Martí,Carrer de la Independència,10,290.57379,0,0,1,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.177060143119943 41.41266928110519),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2baa,3234612,3270,Cartagena - Av Gaudí,Cartagena/Mas Casanovas,0,,"Cartagena, 334",Barcelona,Horta-Guinardó,Carrer de Cartagena,11,343.36317,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.173991929606326 41.411504155337994),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba9,3234612,2747,Fundació Puigvert,Cartagena/Mas Casanovas ,0,,"Cartagena, 334-372",Barcelona,Horta-Guinardó,Carrer de Cartagena,12,202.55308,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.172287347950617 41.4128012216389),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba8,3234612,3638,Mas Casanovas - Cartagena,Mas Casanovas/Sant Quintí,98,Guinardó/Hospital Sant Pau,"Mas Casanovas, 70-90",Barcelona,Horta-Guinardó,Carrer del Mas Casanovas,13,228.88344,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.172284536564723 41.41423487411256),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba7,3234612,3543,Rda Guinardó-Cartagena,Ronda Guinardó/Cartagena,98,Guinardó/Hospital Sant Pau,"Ronda Guinardó, 83-97",Barcelona,Horta-Guinardó,Ronda del Guinardó,14,170.47567,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1710361897039823 41.41424300487701),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba6,3234612,495,Av Mare de Déu de Montserrat - Cartagena,Mare de Déu de Montserrat/Gènova,110,Mare Dèu de Montserrat,"Av. M. Déu Montserrat, 114-132",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,15,325.81908,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1698921824615547 41.41605148503482),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba5,3234612,626,Av Mare de Déu de Montserrat - La Bisbal,Mare de Déu de Montserrat/La Bisbal,0,,"Av. Mare de Déu de Montserrat, 148",Barcelona,Horta-Guinardó,Avinguda de la Mare de Déu de Montserrat,16,265.5328,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.171696112994583 41.417987621013815),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba4,3234612,768,Grècia - Pl del Nen de la Rutlla,Grecia/Garriga i Roca,0,,Grècia (Pl. del Nen de la rutlla),Barcelona,Horta-Guinardó,Carrer de Grècia,17,166.54502,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.171447203936528 41.41911271930837),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba3,3234612,424,Garriga i Roca - Camil Oliveras,Garriga i Roca/Camil Oliveras,0,,"Garriga i Roca, 70-72",Barcelona,Horta-Guinardó,Carrer de Garriga i Roca,18,337.04527,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.169714381689385 41.42123641293314),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba2,3234612,425,Montserrat de Casanovas - Parc del Guinardó,Montserrat de Casanovas/Alt de Pedrell,0,,"Montserrat de Casanovas, 2",Barcelona,Horta-Guinardó,Carrer de Montserrat de Casanovas,19,278.5195,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1695161015715536 41.423177382331986),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba1,3234612,426,Montserrat de Casanovas - Ptge Pedrell,Montserrat de Casanovas/Ptge. Pedrell,0,,"Montserrat de Casanovas, 30",Barcelona,Horta-Guinardó,Carrer de Montserrat de Casanovas,20,158.66527,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1679810843551923 41.42400012853796),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2ba0,3234612,446,Montserrat de Casanovas - Pg Font d'En Fargas,Montserrat de Casanovas/Ptge. de Pujolet,0,,"Montserrat de Casanovas, 90-92",Barcelona,Horta-Guinardó,Carrer de Montserrat de Casanovas,21,258.14473,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1649545509779453 41.42371127298567),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9f,3234612,1243,Montserrat de Casanovas - Marí,Montserrat de Casanovas/Marí,0,,"Montserrat de Casanovas, 160",Barcelona,Horta-Guinardó,Carrer de Montserrat de Casanovas,22,345.35621,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.161914479803308 41.42241415979644),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9e,3234612,1244,Montserrat de Casanovas - Passerell,Montserrat de Casanovas/Arbós ,0,,"Montserrat de Casanovas, 216",Barcelona,Horta-Guinardó,Carrer de Montserrat de Casanovas,23,254.66015,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.159241480332353 41.42154697182292),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9d,3234612,445,Pedrell - Ptge Gabarnet,Pedrell/Ptge. Gabarnet,0,,"Pedrell, 205",Barcelona,Horta-Guinardó,Carrer de Pedrell,24,280.69065,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.158764759629584 41.42312876627903),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9c,3234612,476,Rambla del Carmel,Ciències/Granollers,99,Rambla del Carmel,"Ciències, 37",Barcelona,Horta-Guinardó,Carrer de les Ciències,25,342.18337,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.158313466927059 41.42603721120022),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9b,3234612,365,Lletres - Dante Alighieri,Lletres/Tossa,99,Rambla del Carmel,"Lletres, 8",Barcelona,Horta-Guinardó,Carrer de les Lletres,26,214.24417,0,0,1,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.157914731205191 41.42793631945286),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b9a,3234612,1430,Pl de l'Estatut,Av. Estatut de Catalunya/Jorge Manrique,0,,Estatut de Catalunya,Barcelona,Horta-Guinardó,Avinguda de l'Estatut de Catalunya,27,429.28919,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1551937947476607 41.43078662640998),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b99,3234612,972,Pl Botticelli,Av. Estatut de Catalunya/Botticelli,0,,Av. Estatut de Catalunya/Av. Can Marcet,Barcelona,Horta-Guinardó,Avinguda de l'Estatut de Catalunya,28,317.82764,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.153152009464516 41.43311564712082),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b98,3234612,3619,Can Marcet,Can Marcet/Vall d'hebron,0,,"Can Marcet, 3x",Barcelona,Horta-Guinardó,Avinguda de Can Marcet,29,259.95328,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.1510642442996377 41.43441173722604),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b97,3234612,3620,Can Marcet - Vall d'Hebron,Can Marcet/Vall d'hebron,100,Mundet,Can Marcet,Barcelona,Horta-Guinardó,Avinguda de Can Marcet,30,262.53646,0,1,1,3071,223,V23,Nova Icària / Can Marcet,2230,1,223-223,Nova Icària,Can Marcet,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,101,Sentit Comercial Anada,1,A,Anada,2,0,2022-05-07,6AB023,POINT (2.14819519207567 41.43513925202425),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b96,3234621,3620,Can Marcet - Vall d'Hebron,Can Marcet/Vall d'hebron,100,Mundet,Can Marcet,Barcelona,Horta-Guinardó,Avinguda de Can Marcet,1,0,1,0,1,3071,223,V23,Nova Icària / Can Marcet,2231,1,223-223,Can Marcet,Nova Icària,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,A6D07B,POINT (2.14819519207567 41.43513925202425),1
TRAJS_PAR_REC.fid-a0bf965_1809fdb150d_-2b95,3234621,3621,Av Estatut - Botticelli,Estatut de Catalunya/Botticelli,0,,"Av. Estatut de Catalunya, 43",Barcelona,Horta-Guinardó,Avinguda de l'Estatut de Catalunya,2,758.23725,0,0,0,3071,223,V23,Nova Icària / Can Marcet,2231,1,223-223,Can Marcet,Nova Icària,Nova Icària / Can Marcet,2,TB,7,Verticals,12,223,1,2,102,Sentit Comercial Tornada,2,T,Tornada,2,0,2022-05-07,A6D07B,POINT (2.1530428061242652 41.43496257189882),1
